,GeoFIPS,GeoName,county_name,state_alpha,GDP_PI_2001,GDP_PI_2002,GDP_PI_2003,GDP_PI_2004,GDP_PI_2005,GDP_PI_2006,GDP_PI_2007,GDP_PI_2008,GDP_PI_2009,GDP_PI_2010,GDP_PI_2011,GDP_PI_2012,GDP_PI_2013,GDP_PI_2014,GDP_PI_2015,GDP_PI_2016,GDP_PI_2017,GDP_PI_2018,GDP_PI_2019,GDP_PI_2020,GDP_PI_2021,GDP_PI_2022,GDP_PI_2023,GDP_PI_2024
885,19167,"Sioux, IA",Sioux,IA,941336,1041888,1191094,1277221,1297620,1400375,1390972,1496859,1307679,1500505,1666687,1813769,1930485,2157016,2266051,2219464,2457393,2479275,2192751,2377494,2539248,3160049,3076479,3701871
886,19169,"Story, IA",Story,IA,1545520,1646315,1769887,1950788,2068811,2209510,2386297,2555340,2476671,2535211,2753378,3001948,3359923,3566892,3705016,3617091,3906062,4032087,4224018,4248088,4871893,5232474,5521060,5950139
887,19171,"Tama, IA",Tama,IA,239029,257435,255228,325452,303098,317402,371362,374079,388193,373655,435383,449611,443936,414475,423922,460359,439546,483134,490580,549198,682370,740436,728249,689381
888,19173,"Taylor, IA",Taylor,IA,82574,91442,106723,143714,134745,140163,157218,169568,180254,171861,179263,176103,211415,194104,204989,176756,218344,225238,230022,229754,315065,342399,335918,343232
889,19175,"Union, IA",Union,IA,264250,283408,285926,342943,350624,366428,371803,402403,396732,436066,455487,457781,477356,491866,478939,437162,475963,525908,554001,582708,744341,823718,777036,802433
890,19177,"Van Buren, IA",Van Buren,IA,90208,101989,117276,154930,147486,160598,167686,173947,161792,169139,181490,218266,203174,196057,183015,174789,193812,203116,193759,189397,231460,274049,247393,246723
891,19179,"Wapello, IA",Wapello,IA,952503,969976,1003131,1041469,1021738,1134905,1236443,1372443,1458996,1333795,1231355,1338015,1417665,1390818,1570079,1508363,1526018,1519866,1523144,1547461,1766493,1868852,1931759,1922988
892,19181,"Warren, IA",Warren,IA,434584,472058,506566,575203,593619,615470,655338,698554,710657,704253,765925,837434,862044,899207,926052,1002592,1047577,1068855,1134644,1163038,1345747,1483588,1543286,1628581
893,19183,"Washington, IA",Washington,IA,374808,384082,400615,462433,451009,505616,543506,583032,552086,622988,758149,825683,911994,1006401,888758,884398,1034692,1103992,1096078,930697,1283018,1601364,1497037,1716834
894,19185,"Wayne, IA",Wayne,IA,78553,94647,98766,115893,112338,108964,111392,132115,140837,132255,156361,146858,174686,142828,180378,161733,174543,195240,186980,182488,250407,255558,254882,257113
895,19187,"Webster, IA",Webster,IA,1385848,1414035,1528274,1533080,1451203,1507146,1432210,1678024,1735079,2011222,2269862,2091179,2190773,2013105,2013556,1954676,1922312,1900256,1875573,1826959,2218286,2405837,2433190,2485931
896,19189,"Winnebago, IA",Winnebago,IA,245548,251632,257939,299449,288233,300706,350156,357892,297984,359412,384931,389518,424104,401522,406621,349811,347157,385357,372121,410039,504704,617244,576614,631310
897,19191,"Winneshiek, IA",Winneshiek,IA,476843,495811,520266,582238,590173,600563,632028,669978,609276,679757,741287,758545,854536,837961,901091,869068,810956,853463,864220,910608,1025421,1123205,1144315,1175677
898,19193,"Woodbury, IA",Woodbury,IA,3103669,3120781,3320396,3684783,3970236,4161942,4458234,4851698,4533618,4417311,4364598,4330167,4399785,4512782,4791595,4903406,4573239,4867959,4857281,4858874,5385611,5817375,6197800,6337821
899,19195,"Worth, IA",Worth,IA,104036,118736,120929,152605,148225,268874,311677,292435,244894,273469,298463,290621,419555,421866,385805,322316,271251,275429,286890,283967,396056,442162,462983,453835
900,19197,"Wright, IA",Wright,IA,343838,365449,377452,444135,419033,427043,501975,525074,454254,485737,625135,660630,665869,772526,731219,562773,570236,666859,551659,528703,684279,926568,884453,1076352
901,20001,"Allen, KS",Allen,KS,272635,288983,305034,327916,314122,319728,331360,369310,380725,380739,410454,442107,437569,404038,421328,413933,411290,443118,484070,491557,547277,569239,601815,589752
902,20003,"Anderson, KS",Anderson,KS,100753,107466,108954,118822,120429,122320,139278,166090,171416,160141,184619,202173,217241,221479,197424,240216,203691,216688,240730,286070,429858,424727,453326,458258
903,20005,"Atchison, KS",Atchison,KS,413088,370871,347623,376120,374225,407597,462869,458241,439172,446489,492660,462528,487038,519271,550627,569526,664800,675879,675828,656522,701981,665655,724938,773107
904,20007,"Barber, KS",Barber,KS,95256,110214,133019,128004,144505,175779,163435,197831,160407,193660,220288,238393,278138,265763,175630,166430,175974,157949,147991,146214,160664,194923,212131,180283
905,20009,"Barton, KS",Barton,KS,562724,578655,628541,680275,728602,837799,888669,984886,935017,975042,1056367,1137307,1130143,1207950,1104990,1114389,1075075,1077263,1114366,1134906,1180474,1304818,1421733,1442663
906,20011,"Bourbon, KS",Bourbon,KS,338698,374510,372548,409404,417017,457725,447829,452049,458954,442010,416624,459461,479582,484105,512143,554598,547368,604572,551955,546867,567282,630292,670797,656274
907,20013,"Brown, KS",Brown,KS,193800,169335,205132,262476,250710,240614,292718,282745,354242,286007,393164,366949,403627,384378,392906,389673,431419,495250,482474,467329,578361,543334,591268,610885
908,20015,"Butler, KS",Butler,KS,857978,858950,948971,871784,1074046,1292207,1438979,1265207,1372765,1418970,1584679,1352506,1371963,1520178,1618053,2053866,2020036,2254950,2238777,2197378,2565160,3482592,3555873,3393165
909,20017,"Chase, KS",Chase,KS,43688,43348,42696,52212,60571,69532,70993,68324,68525,68398,70283,87295,81779,82313,92086,94109,102499,112217,105664,121763,138987,146836,150132,128040
910,20019,"Chautauqua, KS",Chautauqua,KS,37720,52887,47836,46593,46755,45921,44611,49681,52152,56697,60777,60318,67241,64660,59245,60964,58224,59625,56289,59431,67954,75027,96039,83991
911,20021,"Cherokee, KS",Cherokee,KS,330178,328075,350794,368336,382769,394412,446269,475753,463464,506135,499046,493639,460779,453130,471533,536595,613097,698408,712681,786655,859939,1068353,979450,1004499
912,20023,"Cheyenne, KS",Cheyenne,KS,54449,43467,51585,40946,47797,47544,74495,81110,82632,96053,128429,108990,138047,117210,101653,92006,79165,102059,97292,114103,160593,181155,165285,158028
913,20025,"Clark, KS",Clark,KS,39638,44637,56942,49055,56580,52350,51397,64858,55471,72575,78012,80144,83767,78149,79032,101069,155176,172463,156455,162482,201656,236219,250899,242045
914,20027,"Clay, KS",Clay,KS,118590,125170,133446,162639,157256,170057,183141,226099,213093,227636,228204,211572,236816,216972,198178,191825,202145,222261,236701,238255,279288,261875,287541,273832
915,20029,"Cloud, KS",Cloud,KS,182127,173343,200971,220194,222556,239505,263426,316745,271964,280355,302595,305448,311440,312737,303778,310052,303080,330860,354501,367728,418383,442057,506868,459735
916,20031,"Coffey, KS",Coffey,KS,443586,395569,419380,482049,458247,509132,518596,535869,622733,665195,686284,736795,758054,798875,776197,804458,828336,792177,779862,831718,796405,825315,910156,839075
917,20033,"Comanche, KS",Comanche,KS,39435,41459,57336,49456,57681,57253,62516,70386,52359,58269,53566,58414,87449,68888,46225,42841,49391,43054,43844,40055,43660,48802,72619,53421
918,20035,"Cowley, KS",Cowley,KS,717434,709918,712024,723153,705593,795813,850470,876524,825806,864694,906416,941724,928894,1022731,1125049,1131603,1150378,1186459,1100743,1061813,1207841,1320669,1420498,1400068
919,20037,"Crawford, KS",Crawford,KS,736499,774507,750082,762984,799934,843752,871981,933470,961783,966647,991938,1064140,1109279,1093362,1119623,1171134,1368684,1511270,1495061,1464413,1579828,1698199,1809874,1786944
920,20039,"Decatur, KS",Decatur,KS,90190,63409,65007,49368,80581,55205,95881,104333,105571,117875,147629,112831,132141,130836,129370,139815,87706,97261,103822,133758,152228,249848,197799,205926
921,20041,"Dickinson, KS",Dickinson,KS,322436,329258,377338,402173,396116,455046,443738,503867,512868,499029,512668,477052,509495,501243,498686,525853,543798,570131,560501,542812,656708,712102,775136,756055
922,20043,"Doniphan, KS",Doniphan,KS,143955,125984,117913,160378,169975,180314,237310,233995,223454,181058,194653,181615,215385,200311,241171,219561,240383,221534,249608,232048,276876,258144,271586,283945
923,20045,"Douglas, KS",Douglas,KS,2206875,2315071,2318127,2396698,2485526,2532231,2653724,2811559,2897504,2841286,2960998,2957474,3038858,3157693,3273544,3578027,3723062,3922810,4012424,3955308,4280491,4746009,5095853,5404589
924,20047,"Edwards, KS",Edwards,KS,82778,94922,96274,96133,99749,84612,115960,126510,139301,132959,158607,144344,187935,168938,206859,206756,171278,161036,152980,150619,176745,183914,206644,220613
925,20049,"Elk, KS",Elk,KS,28665,35948,34625,41204,42853,43296,46416,33221,30180,44197,44617,72122,79332,76259,70370,67932,71745,66064,65849,65578,69983,74992,94184,81236
926,20051,"Ellis, KS",Ellis,KS,648956,682598,690415,707475,748324,813424,899952,1031361,993996,1053020,1161350,1219658,1266105,1318149,1292936,1301066,1285001,1349089,1354850,1372178,1560553,1684225,1846909,1754573
927,20053,"Ellsworth, KS",Ellsworth,KS,106093,108641,128255,135967,125825,134645,157467,176916,153862,155167,167926,203060,233876,236527,194909,181448,193101,206775,219614,225877,243311,259588,289684,235783
928,20055,"Finney, KS",Finney,KS,950694,918184,1010604,1053683,1098760,1105251,1137464,1351679,1401235,1575261,1702003,1660203,1796822,1779668,1901528,2018741,1984923,2098575,1987490,2035589,2359879,2606819,2768690,2844554
929,20057,"Ford, KS",Ford,KS,739929,807041,854153,845279,884672,864568,922373,1078676,1171080,1294336,1303051,1410622,1488333,1478863,1625346,1775940,1896949,2128878,2065274,2154108,2454630,2846288,3046460,2972014
930,20059,"Franklin, KS",Franklin,KS,415241,459059,462127,492883,512209,558364,578881,608517,632870,595741,604330,643211,684588,676081,711899,741428,724481,773969,792341,821820,901981,964066,1029644,1034279
931,20061,"Geary, KS",Geary,KS,391388,399231,418587,450091,480174,533272,588334,664981,653733,700840,718620,699811,733174,756452,778470,798498,842979,929978,981162,973694,1081001,1189279,1278970,1334675
932,20063,"Gove, KS",Gove,KS,107513,98187,93418,59592,96837,113146,164504,148172,146189,170720,235936,188202,189794,150405,172622,184434,121893,132257,130943,144611,206466,266963,289425,250044
933,20065,"Graham, KS",Graham,KS,61086,49914,60163,52614,73440,76834,114637,121176,98075,106071,143189,136949,151631,124317,109365,93291,105360,112101,107855,108340,146996,167286,203638,160607
934,20067,"Grant, KS",Grant,KS,276863,275493,329486,331979,398048,351086,365053,432340,418119,479099,606656,519992,572161,584138,463353,545100,428913,482174,355653,431197,426418,427402,453923,599724
935,20069,"Gray, KS",Gray,KS,169182,164527,160698,157554,210339,147242,184520,211799,254519,406877,494967,519417,645277,656451,654192,746783,670200,625050,539541,555421,610208,724477,808470,939927
936,20071,"Greeley, KS",Greeley,KS,64453,30423,79088,38018,58859,30580,76554,67044,54250,78790,92464,88064,102276,77268,54118,89316,148558,135876,109201,134284,175788,233518,172922,270795
937,20073,"Greenwood, KS",Greenwood,KS,91940,97008,105405,111195,114909,139474,138647,120478,116040,123673,119683,127319,148965,142605,130323,131565,126662,135770,131633,131984,136618,142535,193592,176769
938,20075,"Hamilton, KS",Hamilton,KS,105114,62443,86452,94141,108459,65607,121734,130553,100552,179280,177397,174532,234670,269779,229134,198143,204377,210757,196333,223586,193374,225554,263869,404933
939,20077,"Harper, KS",Harper,KS,84811,109303,148166,146093,164459,198474,174647,191189,158927,166631,189408,237092,257075,303776,231075,215064,214994,221292,238073,241350,274829,299977,330334,366664
940,20079,"Harvey, KS",Harvey,KS,656605,699038,734247,801236,807098,860381,872550,961897,963073,947455,1001022,1059737,1091515,1072597,1109922,1134129,1126962,1206487,1276071,1247526,1368400,1443885,1594153,1604638
941,20081,"Haskell, KS",Haskell,KS,202078,229708,211033,220201,266150,195250,193526,217372,262546,314985,393590,311227,419364,429486,345183,400672,412635,342397,226501,288232,315091,345890,443114,480300
942,20083,"Hodgeman, KS",Hodgeman,KS,27636,22812,31908,29593,43481,21975,40622,74167,61125,79605,89197,82378,128234,109657,123047,110104,99191,106525,88220,97407,112284,127907,161777,178554
943,20085,"Jackson, KS",Jackson,KS,180047,189600,187735,214732,211060,205797,206340,179884,170942,176867,187382,196606,200568,207581,225454,241791,246870,262773,251835,271558,315071,280082,335508,339296
944,20087,"Jefferson, KS",Jefferson,KS,158656,167733,182228,193698,196664,198329,225518,240314,257605,247939,264888,285794,308763,300672,320588,344416,353518,363859,372000,392009,427444,405368,421716,417961
945,20089,"Jewell, KS",Jewell,KS,50865,37287,66123,61469,50932,65826,72744,96296,76708,63273,127341,93294,128111,98365,98623,80330,57857,88727,89458,91476,123602,85037,158387,116681
946,20091,"Johnson, KS",Johnson,KS,21425623,22740282,23909291,24770076,27215734,30320827,33113056,34657213,33868754,32497680,32578771,34728116,37162090,39243495,41826177,43643631,45563860,47491535,49479411,49289232,51834101,61625113,61691563,63396014
947,20093,"Kearny, KS",Kearny,KS,122912,117610,146232,137422,154847,121726,143198,156185,149892,187051,191707,201493,230130,207955,172399,178460,168054,157013,139222,155538,206727,223139,244016,217067
948,20095,"Kingman, KS",Kingman,KS,113878,130363,152446,165380,175180,224347,192738,209789,178283,185260,203254,245806,321937,316261,282141,281715,246035,262878,257503,333063,330868,337292,372106,296161
949,20097,"Kiowa, KS",Kiowa,KS,59913,64877,91820,87089,83629,87726,97872,88241,82516,83584,96295,98712,127735,98673,103525,107996,100776,124134,100496,121136,128811,116101,120888,104612
950,20099,"Labette, KS",Labette,KS,372013,368794,372819,403112,423556,464150,492813,514535,484282,515367,570162,573714,594409,599304,624187,650113,648412,683414,683734,669079,683561,797498,813564,834731
951,20101,"Lane, KS",Lane,KS,46103,33807,49747,31279,66747,63882,76078,113908,93837,123557,149563,149885,152826,142516,136871,144126,112358,110720,92186,98273,114493,154971,177763,157998
952,20103,"Leavenworth, KS",Leavenworth,KS,759223,818578,862688,936401,994202,1001072,1033161,1118789,1128588,1138588,1143068,1225755,1269325,1268795,1352867,1488257,1512549,1553752,1531656,1580330,1720993,1888514,2047676,2235247
953,20105,"Lincoln, KS",Lincoln,KS,37630,31304,47593,45166,46921,47992,67747,94358,68467,97493,114768,105709,113357,105730,102587,94782,94191,95749,85507,115439,124216,125908,167688,121094
954,20107,"Linn, KS",Linn,KS,283944,309754,329094,375172,340788,385811,391779,416369,458864,478147,510716,541289,501925,514612,492073,568901,374208,435998,462600,494245,536085,587928,619066,516982
955,20109,"Logan, KS",Logan,KS,58629,46954,66687,49565,71723,48484,90539,86657,86976,105006,130928,118360,150088,123040,107435,102187,103436,102302,105736,116988,140176,181615,169416,174093
956,20111,"Lyon, KS",Lyon,KS,714572,704046,737271,780118,790875,807160,805712,839812,834845,809538,852507,894065,873781,889797,923742,995665,1073287,1245172,1197096,1196674,1310537,1453649,1664062,1628479
957,20113,"McPherson, KS",McPherson,KS,848890,892155,986008,961037,1147846,1381641,1408816,1300606,1365868,1365033,1522010,1319897,1302107,1419187,1514852,1688840,1868216,2235827,2144015,1861048,1914141,2311633,2460329,2481448
958,20115,"Marion, KS",Marion,KS,155578,160140,198651,237757,238115,223293,239224,246754,252427,244235,249129,265101,285611,271274,285480,312408,300312,324231,358702,354956,383436,394265,472463,453561
959,20117,"Marshall, KS",Marshall,KS,235733,239993,253650,335795,344133,370471,352547,385356,363274,393516,534957,529139,560551,540476,533925,456418,503630,507125,521498,531831,553851,623555,661449,653091
960,20119,"Meade, KS",Meade,KS,71097,79532,93103,99930,113196,68019,145088,113827,134337,182496,219669,217742,275661,233432,204008,225786,184535,207900,207290,200517,267143,219753,242481,279693
961,20121,"Miami, KS",Miami,KS,363977,407223,414880,450229,453767,468057,517539,546692,539561,548706,567697,554150,598566,607448,661585,743511,764563,818303,855211,876900,945539,1053374,1148803,1240386
962,20123,"Mitchell, KS",Mitchell,KS,158032,146507,189419,201422,195882,208194,210692,262076,224068,247470,305864,306820,324784,330843,312830,316568,323030,372907,393524,456909,506511,490481,598538,540773
963,20125,"Montgomery, KS",Montgomery,KS,826208,814119,935959,870122,1314005,1063039,1397552,1163141,1204124,1186043,1366970,1270136,1210909,1276601,1171313,1225029,1337922,1617689,1663620,1600081,2040389,3137449,3017359,2804653
964,20127,"Morris, KS",Morris,KS,82310,89056,96016,97382,96227,99253,97017,99132,127884,121987,127381,124794,130389,127838,139289,155297,149392,178025,154635,164958,178446,187339,224150,193062
965,20129,"Morton, KS",Morton,KS,97715,76378,99205,117700,144586,125548,118730,135856,104903,127223,118176,126372,139959,128221,78137,74273,117691,118386,95699,109968,149060,148544,175812,191798
966,20131,"Nemaha, KS",Nemaha,KS,212524,197898,212036,272708,260108,218704,275052,291449,319006,317438,424150,403197,413931,413434,383209,394063,461636,469813,426946,489650,565864,571806,614959,612133
